date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2018-11-25,61825146.14011194,32319068.17165387,7230,0.0,60.28,379158000.0,167727902.75446475,1275.0,0.12871272,12630,384459861196.145,4738,20.00996107,1.9200000000000003e-06,3800770,102
2018-11-26,38725646.510647185,31329203.80218087,9331,1550943724.4508505,88.74,589274000.0,182231199.71936712,1225.0,0.14569342,15613,243427311517.72,4004,0.53244,1.9200000000000003e-06,4222413,98
2018-11-27,37445265.24064692,34003727.921203606,5127,1982436013.0813575,113.42,296211000.0,188884895.90100816,1525.0,0.26022885,14162,156380061446.539,3963,61.63652359620001,3.74e-06,3362974,122
2018-11-28,32762342.615791798,28449745.88484113,5683,1583777454.7214622,90.62,308722000.0,197240258.57366437,1712.5,0.55006588,14164,123502032435.594,10002,27.139518283400005,2.65e-06,3864658,137
2018-11-29,21786069.758776817,18842111.46992945,3599,1711588304.084226,97.93,130600465.0,202428608.2266845,2200.0,0.38563815,11235,166077776739.167,2942,97.83188099510001,3.74e-06,2635957,176
2018-11-30,112626478.22901262,77631953.12956722,3957,1700469855.9710326,97.29,166060949.0,250334337.53157243,1887.5,1.5961827,75255,197334886209.805,4031,104.0238115749,3.9e-06,13971701,151
2018-12-01,43796120.4835263,37906131.44397238,3729,1662259536.2520845,95.11,75286999.0,255605596.73676404,1712.5,0.29558204,9315,213270231698.886,3629,1.7161134806,3.74e-06,1927428,137
2018-12-02,80575114.18471406,57508564.23574026,2555,1625470978.4995515,93.0,108434556.0,272242232.7081934,1925.0,0.23241765,7154,189100341285.202,2091,185.99977959,3.77e-06,1456843,154
2018-12-03,106309231.03901842,69593579.07155707,2578,1745720476.9227185,99.88,79018303.0,283094016.5443565,1737.5,0.1858332,12722,241732387816.55,9403,57.930060407999996,3.81e-06,1913573,139
2018-12-04,103158111.45564675,69064094.78790084,3160,1648535460.9181633,94.32,56754945.0,288670876.9505188,1612.5,0.21049245,7894,203958441509.624,3745,44.283488061599996,3.87e-06,1876885,129
