date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2018-03-16,409286.80540237646,96,413425057.0,1.15,561047.0,105,1148.85
2018-03-17,1994884.7582287584,87,413887197.2815533,1.15,488605.0,110,572.125
2018-03-18,2526569.923230565,156,371371065.67307687,1.03,681938.0,156,1028.97
2018-03-19,360010.61488059204,98,373124042.1284404,1.04,643322.0,109,1040.0
2018-03-20,284864.63115935,109,394566149.03508776,1.1,641695.0,110,596.70072
2018-03-21,921181.1693270842,84,409060415.2066116,1.14,546389.0,82,583.3665
2018-03-22,367191.49763025506,68,434938488.754386,1.21,466218.99999999994,81,605.2553342
2018-03-23,470919.0722424348,61,409245692.9999999,1.14,539824.0,73,1499.1
2018-03-24,362792.01648744894,72,405974983.9732142,1.13,429531.0,82,940.01247398
2018-03-25,105743.140948995,32,394150377.73109245,1.1,395674.0,46,211.53000000000003
2018-03-26,56467304.02485271,81,419338979.8448276,1.17,652340.0,90,1645.02
2018-03-27,436753.9432302876,111,417083718.69158876,1.16,385060.0,114,1310.8
2018-03-28,363864.4970703488,56,384272525.9814815,1.07,330642.0,73,859.0495000000001
2018-03-29,199485.35882681044,74,388349294.81159496,1.08,496590.0,89,718.4398135680001
2018-03-30,252867.27453074345,61,354809579.8344184,0.986726,470690.0,69,395.6771259901327
2018-03-31,193934.14150738987,55,336583412.259178,0.936039,370595.0,71,372.1691064
2018-04-01,115072.88270005265,60,328428077.28829134,0.913359,307471.0,62,204.63808395
2018-04-02,2897141.0011312156,82,340101569.1081596,0.945823,274856.0,93,331.03805
2018-04-03,217296.48478462108,45,334483809.2329469,0.9302,298623.0,63,439.9846
2018-04-04,1371464.91070119,62,357760094.79420036,0.994873,365024.0,79,3482.0555
2018-04-05,452361.2235698056,72,325182219.7802944,0.904269,408782.0,79,813.3899655
2018-04-06,319008.1465073365,48,341575302.95026976,0.949855,321127.0,56,1008.4088637170249
2018-04-07,150542.67249058324,41,327657041.008476,0.911151,325205.0,47,366.82483684500005
2018-04-08,266434.5396833279,54,339241447.90041083,0.943365,305997.0,70,471.6825
2018-04-09,196701.22128239236,81,354314050.05361,0.985279,708154.0,79,152.3241334
2018-04-10,319638.99795623403,73,343361249.6566176,0.95295,1972590.0,85,327.223971
2018-04-11,636190.2319567753,150,368998771.6930693,1.03,2381110.0,129,1738.125
2018-04-12,409396.1924209664,83,372649371.5862069,1.04,2275730.0,91,413.36656400000004
2018-04-13,551763.0591137833,72,428301987.6697247,1.19,1363970.0,96,651.4178999999999
2018-04-14,81719.4579255872,68,425148442.0,1.18,395954.0,59,237.6495692
2018-04-15,1672646.7466857433,117,423062102.453125,1.18,489264.0,102,938.0276542708
2018-04-16,351495.3343663744,83,462451221.8803419,1.28,404276.0,92,764.16
2018-04-17,217587.8169765702,88,423008919.4594594,1.18,403298.0,102,234.82
2018-04-18,267857.73222269706,60,400943179.6923078,1.11,366075.0,66,662.6700000000001
2018-04-19,281373.93572967,73,426202556.496,1.18,577618.0,91,1046.5615903599999
2018-04-20,342432.7064100684,103,453935872.35294116,1.26,715023.0000000001,113,847.7285694066
2018-04-21,351024.66975110344,84,542720694.9383562,1.51,1106090.0,98,892.7012136094501
2018-04-22,1971873.1305291252,86,524500996.52631575,1.46,1192420.0,106,459.45044264
2018-04-23,1602553.8621328184,72,542764743.5,1.51,731488.0,76,623.3959500000001
2018-04-24,568782.8789039612,115,534294902.0,1.48,1326580.0,131,1061.15897288
2018-04-25,377681.684116436,96,532609505.9236641,1.48,1629990.0,108,377.28296234
2018-04-26,24762918.47111793,125,477906055.91390735,1.33,1461170.0,126,1097.69241918
2018-04-27,2271068.2929749247,95,538463888.5714285,1.5,808980.0,99,1350.0
2018-04-28,2803748.7383693466,104,500582767.738562,1.39,923701.0,103,1654.1
2018-04-29,570059.367472884,150,545820619.5555556,1.52,1410300.0,172,805.189847
2018-04-30,2377239.171547488,98,619616831.1264367,1.72,1345020.0,118,1149.15472464
2018-05-01,1115639.56915376,98,629913801.5625,1.75,697578.0,107,1577.08275375
2018-05-02,953330.6682836112,136,632307129.4222221,1.76,1153710.0,120,1542.64
2018-05-03,6348899.752071984,227,649668125.5384616,1.8,2611190.0,186,5760.0
2018-05-04,1736783.4038312274,185,708541573.8835979,1.97,1913660.0,123,5516.0
2018-05-05,2147515.1010243804,104,677669327.04,1.88,1067250.0,128,991.6999999999999
2018-05-06,2022890.3664705,89,720077724.4680852,2.0,1067830.0,107,1460.0
2018-05-07,554446.8686693321,69,672900466.0714285,1.87,797544.0,83,794.75
2018-05-08,473715.2564861077,64,650415180.9234973,1.81,590025.0,81,972.88405
2018-05-09,388393.44875605823,77,654798682.7613636,1.82,1006340.0000000001,89,924.46015298
2018-05-10,347747.60864315997,107,635632340.502994,1.76,833209.0,99,879.999957408
2018-05-11,1094816.7855073847,96,604726635.0379746,1.68,654409.0,114,1210.0536
2018-05-12,261075.3121576108,62,569902651.3875,1.58,679301.0,83,1825.6828599799999
2018-05-13,147715.745491008,51,577673807.3372781,1.6,646948.0,72,571.193106112
2018-05-14,5625692.544313229,63,602727126.4011977,1.69,749012.0,79,1216.8722475
2018-05-15,496421.49676745996,68,588562396.8037974,1.65,721802.0,85,1788.4845
2018-05-16,6715799.171958824,65,562648301.798742,1.58,753895.0,68,846.5181799999999
2018-05-17,8837114.697588978,89,568384334.6193548,1.58,812123.0,105,1583.16
2018-05-18,423768.208778274,42,559564099.8675498,1.55,572857.0,54,1535.957
2018-05-19,1235886.0077743407,84,547046112.4931507,1.52,786691.0,87,3017.70901608
2018-05-20,184105.8503409705,59,523022356.3333334,1.45,626541.0,67,1144.05
2018-05-21,1095480.645304875,74,597733339.2214764,1.66,724421.0,86,351.09
2018-05-22,499761.3389129505,115,535844516.359375,1.49,651977.0,118,1497.45
2018-05-23,249077.66060437763,59,462867615.72649574,1.28,582023.0,79,1114.53229312
2018-05-24,251559.132211998,68,421345837.11570245,1.17,685425.0,82,380.16095723775
2018-05-25,1271551.302522549,63,441878651.28,1.23,646173.0,75,273.180821055
2018-05-26,2111428.81317925,93,450574560.9756098,1.25,433068.0,111,9343.75
2018-05-27,101776.9254330156,51,443977294.5,1.23,621569.0,71,584.43602028
2018-05-28,438359.5884548028,67,446311032.64957273,1.24,693354.0,79,1240.0
2018-05-29,671637.0941836685,110,420917081.4,1.17,1079730.0,125,1152.684
2018-05-30,1041677.1069472951,92,469815316.9767442,1.3,577081.0,94,1326.65
2018-05-31,631661.631984942,133,469254434.0579711,1.3,702643.0,102,968.709174342
2018-06-01,747054.11822863,90,497443454.2877698,1.38,599447.0,88,1054.5096086397
2018-06-02,1884675.7781944901,71,501526087.6013986,1.39,512584.0,78,725.5799999999999
2018-06-03,1808699.483865903,68,516598585.5211268,1.43,496029.0,84,514.953296715
2018-06-04,243876.93568043038,63,518568514.1333333,1.44,584525.0,81,838.0799999999999
2018-06-05,2090293.5214979057,101,487025026.6783217,1.35,1204230.0,123,1308.15
2018-06-06,4535286.616215011,86,516581786.30882347,1.43,1025180.0,90,1430.0
2018-06-07,608136.7092824297,110,490869920.8818898,1.36,1299530.0,86,1958.51926724
2018-06-08,752641.5224237997,58,458727579.627907,1.27,686015.0,62,1903.93365931455
2018-06-09,78691.4036330556,27,464346385.3828125,1.29,376402.0,37,867.5627712
2018-06-10,151086.97100674562,57,461168016.8421053,1.28,439966.0,68,636.79999872
2018-06-11,1040027.0976865175,106,410411162.6727272,1.14,857301.0,87,1353.1240402499998
2018-06-12,3058502.5116001624,122,397530276.00000006,1.1,506139.0,126,5791.4895027
