date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2019-05-07,32578098.399112094,932,181092156.0,1.01,169436386.0,705,45.7481665339
2019-05-08,17544380.679192774,697,181309777.0,1.01,109443835.0,577,44.323913831999995
2019-05-09,8646223.35569378,654,184400885.34,1.01,114657384.0,501,45.02877643465
2019-05-10,32654518.484110568,668,190120241.58415842,1.0,124766014.0,513,50.5
2019-05-11,9456958.75905096,910,193791159.35,1.01,236146851.99999997,661,101.0
2019-05-12,16825231.70697015,1108,193384490.71849576,1.0,207884723.0,764,175.432929335
2019-05-13,12448645.715527527,1234,192693817.88312078,0.998976,208379515.0,847,149.96158031945373
2019-05-14,29768379.99893399,1283,198973539.32601157,1.01,182040833.0,907,252.5
2019-05-15,45657345.11226531,1413,194374001.15922973,0.998677,103462372.0,1041,199.7354
2019-05-16,109952519.83261743,1744,182674429.75117752,0.996484,200596439.0,1198,191.84967981760383
2019-05-17,55053231.29167273,1774,183209176.06052038,0.997957,328562246.0,1178,261.9600762340995
2019-05-18,8764687.394656777,844,183182648.66895568,0.993748,142879879.0,660,99.85733896647542
2019-05-19,36855629.38163706,1141,189598670.378631,0.997443,216212365.0,851,138.26554866
2019-05-20,57465804.595778644,1258,184476020.59207743,1.0,208077929.0,901,193.72
2019-05-21,57670261.09875462,1118,179508948.70033798,0.996259,160010732.0,872,82.05981905567451
2019-05-22,78650679.96893826,905,178217817.810051,0.998031,166254739.0,650,400.1366925773991
2019-05-23,28867732.777679063,1040,177994353.47204912,1.0,152082589.0,793,134.8019802
2019-05-24,52653702.996436805,1029,177270456.35369965,1.0,149606486.0,741,100.5
2019-05-25,6997302.350210068,845,176430358.5142887,0.997954,102714756.0,574,100.793354
2019-05-26,23996402.515102245,1097,176530293.02264738,0.997921,152852768.0,724,489.3964574586612
2019-05-27,52812169.643198945,1723,170082488.0980421,0.996293,173038229.0,1099,263.7116993304992
2019-05-28,58209287.38563516,1230,172202692.60416573,0.997997,109297223.0,844,133.27892864148362
2019-05-29,51782984.16514292,1222,175624227.5763278,0.998441,149477991.0,848,155.84774193889373
2019-05-30,63862230.777242474,1462,165514002.91929,0.99873,233730143.0,1023,309.98816035066886
2019-05-31,109702460.44586702,1207,165555393.0,1.0,175475426.0,890,318.751406
2019-06-01,12483740.360694265,764,166919637.0,1.0,122131245.0,614,112.0
2019-06-02,5033303.510470683,713,166772742.0,1.0,106666611.0,559,102.4
2019-06-03,43700056.714834,1190,164868008.0,1.0,177054195.0,836,59.9830541
2019-06-04,45858652.7434035,1689,165217455.27520624,1.0,201668975.0,1129,172.35
2019-06-05,52948394.63728709,1442,164451298.36396837,0.99162,173643400.0,992,102.64296747789
2019-06-06,47996063.82478468,1117,169195822.66322592,0.995523,186610913.0,798,132.50931641191596
2019-06-07,57786642.21892279,1145,177627883.920784,0.996538,200902759.0,835,78.37689396777196
2019-06-08,11077482.30096211,706,178117988.38293555,1.0,161776186.0,559,59.9295
2019-06-09,9923323.778819796,857,177418442.75974873,0.996073,146318295.0,675,84.666205
2019-06-10,88189360.82991187,1111,173049963.5355029,0.986704,175337600.0,802,329.7621689769715
2019-06-11,61863488.586351745,868,169563109.43739828,0.996985,161214615.0,643,300.5909775
2019-06-12,99753811.7408878,1175,178072117.067565,0.995295,182703184.0,895,89.57655
2019-06-13,80984455.74791606,1280,173228790.0,1.0,171220670.0,1005,50.0
2019-06-14,37634881.006650575,1489,176295458.41584158,1.0,180326611.0,1054,51.0
2019-06-15,26497284.543393664,927,180440259.77450982,1.01,169889591.0,755,92.305127251
2019-06-16,13525826.213181667,1328,183719930.7920792,1.02,219981249.0,1011,111.9843773754
2019-06-17,88566858.81690101,1162,169818425.55,1.01,122711846.0,890,240.4252072061
2019-06-18,96980518.14430696,1141,167855901.8676442,1.0,149920449.0,910,94.975666
2019-06-19,31905515.539591625,1095,161015070.6054589,0.999109,119568115.0,945,149.2041113708261
2019-06-20,12858828.410548003,903,158542820.0840259,0.999337,127126367.0,716,119.4207715
2019-06-21,36678231.81762533,1174,159139662.23217523,0.998166,142475431.0,999,111.4744191409216
2019-06-22,25663647.08970724,1862,159126339.93844217,0.998083,235448457.0,1407,215.34087268831325
2019-06-23,19300147.53774286,1314,159627045.0,1.0,146492927.0,1007,170.0
2019-06-24,81695965.91194247,1324,149468328.88275474,1.0,135588001.0,1024,91.54424
2019-06-25,76497450.14565745,1259,152169661.321218,0.999951,167081237.0,976,169.99167
2019-06-26,88070916.61473125,2538,141421857.42574257,1.0,256696329.0,1823,220.0
2019-06-27,90588949.77598795,3071,153236631.37,1.01,262657148.0,2046,442.02314307309996
2019-06-28,160156085.4914851,1765,164488179.0,1.0,181481010.0,1383,329.21550033
2019-06-29,23961445.636008486,1210,164311082.0,1.0,149277862.0,966,128.076226
2019-06-30,9777865.409378799,1141,164573241.0,1.0,139437851.0,874,222.36752782
2019-07-01,99154379.99525455,1457,148847988.0,1.0,121395697.0,1148,234.5
2019-07-02,85562311.64411324,1975,154580363.0,1.0,181313537.0,1481,381.15144319
2019-07-03,78895063.28613034,1650,159686466.0,1.0,174694731.0,1230,214.15
2019-07-04,23852629.997404154,1309,158756372.0,1.0,146541521.0,1005,108.7097
2019-07-05,56152893.08029033,1186,163147382.0,1.0,127538849.0,893,288.521012690051
2019-07-06,14448160.911041195,914,163056857.76240426,1.0,106524970.0,661,173.488744175
2019-07-07,9193330.416289281,1055,162693037.71585047,0.997769,121168102.0,744,99.7769
2019-07-08,61204071.022424325,1617,153247385.904833,0.997417,139888136.0,1094,147.15037468873115
2019-07-09,143415505.36277398,1962,142409368.0,1.0,128613817.0,1368,196.84347176
2019-07-10,34000109.95425241,2125,145589777.623485,0.999849,171734976.0,1513,159.97584
2019-07-11,78687593.11835876,1879,150655427.18242657,1.0,165749348.0,1335,214.51520533
2019-07-12,59530162.91158033,1369,158999043.431673,0.999171,131282992.0,966,102.914613
