date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2019-02-26,1921411.5249282902,317,75368579.719483,0.999113,4140436.0,198,787.72067146
2019-02-27,8284766.854091001,252,73069049.93455446,0.9997,15653895.0,174,807.25775
2019-02-28,2729639.7158,377,70905083.71551688,1.01,4686822.0,195,1010.0
2019-03-01,1212780.35141904,241,69753616.50325239,0.997004,2866103.0,169,1196.4048
2019-03-02,1034189.6770010999,222,71002201.87198032,0.99703,3225965.0,148,911.2854199999999
2019-03-03,1696815.08189472,232,71061009.24554385,0.997856,4204808.0,166,493.6144168
2019-03-04,12381014.61418745,335,70709105.2235657,0.992915,5179129.0,177,642.1280596500001
2019-03-05,3571078.4624538603,394,70657060.15951286,0.996253,4411747.0,238,996.253
2019-03-06,2234057.33,219,71432461.0,1.0,4460770.0,156,991.0
2019-03-07,2015639.23,279,71402478.0,1.0,3691717.0,185,387.0
2019-03-08,4483873.19,182,71213671.24647242,1.0,5143653.0,135,799.0
2019-03-09,6327963.1743188,232,71218182.03598416,0.997388,6265289.0,173,498.694
2019-03-10,606125.5127000001,198,72208850.0,1.01,6034743.0,153,522.9830499999999
2019-03-11,4155831.3147000005,149,72208931.0,1.01,5362671.0,111,1010.0
2019-03-12,1939325.2703,267,72002413.81372549,1.01,3098766.0,184,741.9662
2019-03-13,301970.949,212,67392043.0,1.02,2889952.0,168,365.6598
2019-03-14,1005119.067,227,67115809.0,1.02,3969757.0,152,500.82
2019-03-15,9221104.6026,210,67244766.0,1.02,3549764.0,130,563.0094
2019-03-16,203746.0404,118,67463162.55445544,1.02,2010211.0,104,482.8374
2019-03-17,467064.2182,188,66610944.0,1.01,2962251.0,119,697.5918499999999
2019-03-18,3534393.7778,131,65425540.37254902,1.01,3291212.0,109,412.585
2019-03-19,584266.3224000001,223,66238044.0,1.02,3018543.0,160,892.5
2019-03-20,2153681.2295,192,66670075.28431372,1.03,3316846.0,134,306.65675000000005
2019-03-21,16634014.527600002,210,63105836.67326733,1.02,5537126.0,154,514.4421
