date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2018-09-10,,4,,,,5,
2018-09-11,,,,,,,
2018-09-12,,,,,,,
2018-09-13,,,,,,,
2018-09-14,,,,,,,
2018-09-15,,,,,,,
2018-09-16,,,,,,,
2018-09-17,,,,,,,
2018-09-18,,,,,,,
2018-09-19,,,,,,,
2018-09-20,,,,,,,
2018-09-21,,,,,,,
2018-09-22,,2,,,,3,
2018-09-23,,,,,,,
2018-09-24,,,,,,,
2018-09-25,,5,,,,5,
2018-09-26,,48,,,,15,
2018-09-27,,36,,,,21,
2018-09-28,,46,,,,32,
2018-09-29,,29,,,,21,
2018-09-30,,33,,,,18,
2018-10-01,,51,,,,29,
2018-10-02,,51,,,,48,
2018-10-03,,26,,,,21,
2018-10-04,,19,,,,15,
2018-10-05,,28,,,,20,
2018-10-06,,1,,,,2,
2018-10-07,,4,,,,3,
2018-10-08,8686.25,13,0.0,1.0,382900.0,14,100.0
2018-10-09,1226645.9032,21,0.0,1.0,108803.0,17,999.9
2018-10-10,160497.864492,25,0.0,1.0,711783.0,22,499.9
2018-10-11,1116762.12949205,42,0.0,1.01,4177290.0,27,319.79354371
2018-10-12,2517309.96785992,36,0.0,1.01,1322240.0,25,205.50005703000002
2018-10-13,73807.85979102,13,0.0,1.01,698507.0,10,1009.899
2018-10-14,177667.05114329,20,0.0,1.01,982750.0,8,6284.35553089
2018-10-15,45450789.58810494,89,0.0,1.02,10660400.0,45,2807.04
2018-10-16,592859.1592525,90,24561779.882352944,1.03,2124080.0,48,3038.18562752
2018-10-17,772948.87613844,74,24346110.35643564,1.02,1102740.0,50,1408.6807160100002
2018-10-18,327452.61581609,37,24187789.0,1.01,1182450.0,29,661.57929
2018-10-19,638364.9068967401,29,24002106.0,1.01,715078.0,24,504.899
2018-10-20,566360.33146632,38,23994903.0,1.01,299871.0,34,100.470325195
2018-10-21,43415.36606455,11,24149159.0,1.01,509276.0,10,3587.52
2018-10-22,24496520.02325545,52,33637864.0,1.01,1211159.9999999998,46,2236.41214753
2018-10-23,190728687.8999738,162,0.0,1.01,1503840.0,139,10.1
2018-10-24,131273654.86549814,164,85597084.0,1.01,923940.0,155,12.614395
2018-10-25,1308689.5304274398,143,85423351.0,1.01,1365520.0,115,101.0
2018-10-26,3170044.02686138,115,125705149.0,1.01,950623.0,93,483.169658
2018-10-27,1276862.64045595,81,125258974.0,1.01,712963.0,82,471.52860000000004
2018-10-28,88937.03517369,57,125585474.0,1.01,282707.0,68,99.99
2018-10-29,4317689.70607141,114,126268125.0,1.01,1983680.0,92,481.19641090000005
2018-10-30,11927914.14860417,124,129240720.09,1.01,715882.0,110,151.47979999999998
2018-10-31,2092073.12653523,144,128636634.94870462,1.01,1279360.0,123,68.53355
2018-11-01,1111738.9754915612,152,126826371.56054497,0.996413,1800480.0,141,49.81068587
2018-11-02,20979338.564358298,117,131328516.58866626,0.992897,2042390.0,105,945.751581532864
2018-11-03,306858.204758,85,132760170.0,1.0,1402480.0,78,99.97
2018-11-04,338438.987494,95,132233908.24010769,1.0,2144200.0,100,93.6
2018-11-05,6811446.209710086,127,133808867.95205697,0.996997,1287400.0,131,49.829910059999996
2018-11-06,2306374.209451,225,134764761.0,1.0,2241070.0,165,500.0
2018-11-07,1549705.805286,176,134846051.0,1.0,2589880.0,152,490.723222
2018-11-08,11318949.640069,185,134582387.0,1.0,3423190.0,151,799.964438
2018-11-09,1005575.897168,140,133813884.15841584,1.0,3478250.0,115,245.0
2018-11-10,1121395.99147971,120,135543519.0,1.01,2497760.0,115,559.0713599999999
2018-11-11,1678593.80529044,97,135307300.0,1.01,4726130.0,91,981.17713106
2018-11-12,4734363.89860318,164,135869180.0,1.01,6446540.0,153,1007.45941065
2018-11-13,18869871.70518159,191,135535719.0,1.01,6483310.0,142,2096.76184022
2018-11-14,20398124.914081443,450,145938458.0,1.02,24013300.0,287,3251.6988
2018-11-15,30177499.41376572,649,145288638.0,1.02,18776600.0,376,2871.5856000000003
2018-11-16,21546177.7117086,556,145610831.82524273,1.02,9247040.0,348,3839.943
2018-11-17,8028471.59393204,654,146931038.88118812,1.03,5537380.0,418,532.51
2018-11-18,5808430.871449,530,144472180.0,1.01,5735460.0,347,1272.065563045
2018-11-19,20700978.26666204,1204,144008136.86274508,1.01,27873100.0,685,1009.97413289
2018-11-20,62952067.89261012,1515,156707498.0,1.02,43293600.0,857,1078.91470326
2018-11-21,43947436.30713684,992,166669832.970297,1.02,20164000.0,604,1020.0
2018-11-22,12274587.10556564,496,164546587.86274508,1.01,11556600.0,357,485.61461651
2018-11-23,24237420.930922143,907,169431172.0,1.02,17717500.0,590,759.9
2018-11-24,11079531.31789662,677,169951729.0,1.02,19409700.0,461,1019.9841308399999
2018-11-25,17408901.40363747,1061,170393049.0,1.03,23476200.0,667,923.9512
2018-11-26,16009881.413302079,1043,168735476.25,1.02,29734800.0,635,1018.98
2018-11-27,24205387.41003441,1020,174091712.6039604,1.03,13622700.0,666,598.9530092800001
2018-11-28,37641139.61197865,1125,173690422.0,1.01,23327400.0,703,545.4
2018-11-29,39953490.29327359,1031,179215723.0,1.01,18025473.0,651,758.4712180199999
2018-11-30,10058598.06100796,836,178350744.0,1.01,14143221.0,611,252.45835567999998
2018-12-01,8582977.89506405,739,177962574.0,1.01,14198649.0,437,100.98662659000001
2018-12-02,7039361.04984891,400,178770938.0,1.01,10761895.0,327,199.98
2018-12-03,7241539.57648537,691,178146806.0,1.01,12188098.0,496,403.8788
2018-12-04,25204060.41704703,708,178853754.0,1.01,12556999.0,498,488.187038535
2018-12-05,12951832.15407453,841,180498555.0,1.01,14257800.0,576,504.97728914
2018-12-06,19041607.55091585,977,179597591.02941176,1.01,21637768.0,687,504.9808201
2018-12-07,31365035.32442376,1703,188836065.98019803,1.02,29947363.0,972,682.1825902200001
2018-12-08,17555060.56076869,858,187261324.48039216,1.01,17724714.0,572,514.4637
2018-12-09,23271396.32089806,543,188363784.0,1.02,14831259.0,415,434.25046806
2018-12-10,20260927.86276942,558,194659964.0,1.02,12987868.0,410,468.82863993
2018-12-11,10084833.9499793,819,195152809.47058824,1.03,12104531.0,615,205.98129314000002
2018-12-12,60057598.44796086,920,195911389.0,1.02,10392692.999999998,647,510.0
2018-12-13,20319877.346304644,836,199833418.3529412,1.04,8569160.0,613,207.98066744000002
2018-12-14,33719017.28217732,1053,205058003.0,1.02,11571584.0,767,204.92249514
2018-12-15,11675220.41873952,844,205860811.61192054,1.02,8595919.0,614,254.98569348
2018-12-16,6375593.107541,727,202200541.58415842,1.0,9383751.0,535,349.286246
2018-12-17,54110819.56746991,1106,218745588.14851484,1.03,18392475.0,759,313.99298062
2018-12-18,30598842.90448446,1169,216113191.0,1.01,24572396.0,804,356.90183453000003
2018-12-19,56981637.27091369,1586,224951901.4509804,1.01,46352135.0,1080,469.61824711500003
2018-12-20,292106968.5530533,1981,229602070.0,1.02,58976758.0,1259,1019.898
2018-12-21,49434688.268511064,1741,231531679.0,1.02,46603504.0,1076,402.7878
2018-12-22,20779245.36330599,933,230419100.0,1.01,26222950.0,680,257.55
2018-12-23,26114422.6926109,1009,230406708.0,1.01,23629168.0,728,232.3
2018-12-24,23026912.97610417,1460,230219939.0,1.01,43621601.0,977,495.36445052
2018-12-25,7764388.80737569,1041,230303642.0,1.01,27610569.0,700,257.36736877
2018-12-26,17707759.09617589,1115,230733088.0,1.01,19786403.0,759,267.06620889
2018-12-27,70971233.31746538,1261,241190277.0,1.02,23019282.0,831,308.3408694
2018-12-28,32230968.7682343,1371,246677338.27722773,1.02,28974098.0,913,293.76
2018-12-29,32085932.9182915,890,248951711.56862745,1.01,22783697.0,625,202.0
2018-12-30,8631906.4798269,821,251852658.71287128,1.02,18537225.0,570,156.06
2018-12-31,23563864.53126547,1018,251737764.88235292,1.01,20975704.0,666,323.274385995
2019-01-01,41022960.363710456,938,263941082.67326733,1.02,17007853.0,638,307.53751179
2019-01-02,120426665.04752937,1250,285984920.1372549,1.01,18125812.0,835,393.79076547
2019-01-03,39126230.62388163,1370,290759445.0,1.01,15279811.0,904,442.01539
2019-01-04,42470927.43889152,1263,296528744.55445546,1.02,17203036.0,891,300.173046
2019-01-05,12183770.71692084,919,294420174.0,1.01,15428171.0,648,194.25330000000002
2019-01-06,60646171.870092645,816,305397453.0,1.01,18503989.0,612,283.73352078
2019-01-07,54141864.574735396,1205,316560983.0,1.01,18697630.0,848,210.77653236
2019-01-08,53704322.98582367,1396,327134638.0,1.01,23189996.0,972,256.228516
2019-01-09,102599771.00560416,1480,341310709.96,1.01,23000567.0,1028,252.5
2019-01-10,88427166.51916,1819,343094604.95049506,1.0,51534670.0,1219,240.381477
2019-01-11,112743342.55238189,1477,360294757.5445545,1.02,25279715.0,1028,305.20310256
2019-01-12,60557479.85417417,982,364888858.0,1.01,12617410.0,679,201.98134227
2019-01-13,40290040.534121044,989,372399548.0,1.01,16808894.0,679,318.12547821000004
2019-01-14,154858044.500654,994,365745274.0,1.01,25825886.0,819,267.2864
2019-01-15,109068838.67572284,1191,360749462.0,1.01,26459207.0,873,200.99
2019-01-16,370136655.16182786,1184,321495519.0,1.01,25957206.0,842,176.62706482000002
2019-01-17,495670701.2209408,1228,316704196.7669903,1.01,41708422.0,888,269.58500749
2019-01-18,367343502.6054462,1337,332842637.84158415,1.03,18899249.0,898,297.12489928
2019-01-19,20512958.65547122,915,325827499.0,1.01,15830400.0,694,192.28824602
2019-01-20,14213439.53265267,806,324267480.88235295,1.01,14934092.0,597,195.60939569
2019-01-21,59591448.701576285,695,332050712.1386138,1.02,12277261.0,542,254.97519666
2019-01-22,53308644.14682031,1016,332524898.0,1.01,18848807.0,725,252.5
2019-01-23,194703673.16738918,1022,315423713.0,1.01,14686835.0,736,191.09693536499998
2019-01-24,86172003.03292282,1046,323387386.0,1.01,19309437.0,735,165.87771461000003
2019-01-25,154373647.11692473,1126,326799021.0,1.01,16078526.0,815,167.63979999999998
2019-01-26,27727583.3416451,859,326739212.0,1.01,12311593.0,643,185.41892999
2019-01-27,21368224.876144122,892,333585022.0,1.01,17334193.0,672,178.77
2019-01-28,140083828.85794592,1791,318116020.0,1.01,34421448.0,1211,252.47979999999998
2019-01-29,78104878.19270636,1366,318523792.0,1.01,26620698.0,907,404.0
2019-01-30,216208047.2213529,1429,318185578.0,1.01,28233801.0,935,251.30129665
2019-01-31,225141638.2649663,1407,297790025.0,1.01,30016994.0,1021,249.54294018
2019-02-01,145691603.37929428,1271,300106077.6960784,1.01,26896947.0,921,202.0
2019-02-02,16137068.50586259,909,300790686.3921569,1.01,23207115.0,709,305.92337935
2019-02-03,9093091.457057701,766,305527004.7920792,1.02,26365349.0,624,235.45366044
2019-02-04,101537834.36173242,1158,291806351.0,1.01,24242526.0,853,403.98193716000003
2019-02-05,38683131.20248552,1143,291042663.0,1.01,19011789.0,865,287.10405339
2019-02-06,29414587.98803499,1373,291895730.0,1.01,27032564.0,951,294.93953744
2019-02-07,78485311.99541329,1343,276092246.0,1.01,15429983.000000002,934,202.0
2019-02-08,90198816.51916467,1800,274855269.6960784,1.01,31291520.0,1160,353.5
2019-02-09,6450976.837708861,938,264160002.95049503,1.02,21523062.0,713,245.19798054
2019-02-10,5572901.396609589,905,262005710.0,1.01,19451268.0,675,208.79761714
2019-02-11,75294256.2667038,1046,264025875.98019803,1.02,19063318.0,794,229.47940722
2019-02-12,225726352.7452059,1394,260282211.40196076,1.01,28682063.0,955,291.35459698
2019-02-13,108869490.53528675,1298,249302574.8910891,1.02,27483515.0,941,421.15799999999996
2019-02-14,48343016.986837946,1288,246582359.0,1.01,27582140.0,930,454.47459143000003
2019-02-15,15084431.300787289,1448,247301762.0,1.01,35775279.0,1027,291.34908541000004
2019-02-16,27996446.368010134,1069,247555008.0,1.01,44255529.0,794,201.99966569
2019-02-17,7224345.01838284,986,247665680.5490196,1.01,45168007.0,710,255.30735964
2019-02-18,16117687.74285924,1822,250030625.64356434,1.02,51464756.0,1240,306.0
2019-02-19,19121260.934465732,1867,247865389.77,1.01,49393554.0,1260,302.96289563
2019-02-20,48273456.781195,1775,243374418.62745097,1.0,41527390.0,1156,310.59147
2019-02-21,117194788.4410101,1598,235520840.85148513,1.02,35317064.0,1152,274.61386662
2019-02-22,33028209.69508607,1592,231694549.55882353,1.01,32159403.0,1127,244.840417045
2019-02-23,5536896.54125016,1427,232823545.0,1.01,36243964.0,1044,290.88
2019-02-24,8581561.725836549,1809,231683105.0,1.01,51756152.0,1251,335.04400639
2019-02-25,23774577.057833,1763,229760757.84313726,1.0,52796841.0,1245,434.319462
2019-02-26,28069987.53072108,1611,235225540.75247523,1.02,42569527.0,1180,320.2188
2019-02-27,22641732.08066611,1905,232035310.68627453,1.01,38328217.0,1341,328.755
2019-02-28,19486929.117500763,1621,236436360.53465348,1.02,31630079.0,1161,295.32531036
2019-03-01,24481196.89245107,1672,233704707.0,1.01,21097111.0,1167,485.59954024
2019-03-02,6811710.57867882,1235,238964776.0,1.01,18482080.0,993,156.75209999
2019-03-03,3360214.75466044,1287,239435727.0,1.01,17429846.0,755,393.71652037
2019-03-04,21199774.049545802,1632,237910137.0882353,1.01,23960578.0,1100,390.17476347
2019-03-05,15978104.5221969,1891,240587907.0,1.02,32016571.0,1082,509.98996524
2019-03-06,13057730.42238264,1537,242267094.5940594,1.02,24347412.0,1098,349.35
2019-03-07,53195935.237084955,1676,239792871.0,1.01,24225454.0,1231,288.54594958999996
2019-03-08,40214021.70497534,1706,240037668.0,1.01,27535813.0,1140,311.06547115
2019-03-09,25283771.631639488,1520,239526386.0,1.01,24550954.0,1054,252.48265931
2019-03-10,4796422.73263246,1136,238852196.7647059,1.01,21622742.0,807,203.174599195
2019-03-11,24257154.34759278,1508,242199331.24752474,1.02,25473881.0,1062,493.72449750000004
2019-03-12,10754284.40995086,1475,239478825.0,1.01,25249458.0,1124,388.47669895
2019-03-13,6503016.443362431,1385,243618142.0,1.01,32955078.0,1040,250.4598
2019-03-14,11386747.090143438,1525,242225700.73529413,1.01,30654411.0,1185,302.98611149
2019-03-15,18586515.26408742,1590,242997571.0,1.02,30356979.0,1143,306.8364
2019-03-16,9955076.44770192,1671,243037195.0,1.02,35637112.0,1111,306.01887000000005
2019-03-17,19285913.107600562,1047,243982005.0,1.02,38655614.0,748,268.4562888
2019-03-18,19025877.28560684,1504,243412427.0,1.02,41889761.0,1020,509.98203576000003
2019-03-19,13256678.5620303,1466,243793849.0,1.02,34394867.0,1096,306.5253
2019-03-20,12091617.70416288,1291,246295053.38613862,1.02,43164011.0,954,241.58968769999998
2019-03-21,43539683.152367614,2014,247007932.0,1.01,43135935.0,1321,306.48449999999997
2019-03-22,22388940.30920577,1557,246609280.0,1.01,33465329.0,1062,214.53054783000002
